,CPI,Core_CPI,Unemployment,GDP,Industrial_Production,Retail_Sales,Housing_Starts,Consumer_Sentiment,VIX,Inflation_YoY,Core_Inflation_YoY
2013-05-15,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,12.81,0.041415548950163306,0.07043705332601125
2013-05-16,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,13.07,0.041415548950163306,0.07043705332601125
2013-05-17,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,12.45,0.0,0.0
2013-05-20,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,13.02,0.0,0.0
2013-05-21,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,13.37,0.0,0.0
2013-05-22,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,13.82,0.0,0.0
2013-05-23,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,14.07,0.0,0.0
2013-05-24,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,13.99,0.0,0.0
2013-05-27,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,13.99,0.0,0.0
2013-05-28,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,14.48,0.0,0.0
2013-05-29,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,14.83,0.0,0.0
2013-05-30,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,14.53,0.0,0.0
2013-05-31,231.893,232.996,7.5,17709.671,99.0383,414325.0,930.0,84.5,16.3,0.0,0.0
2013-06-01,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,16.3,0.23804082055085551,0.1519339387800578
2013-06-03,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,16.28,0.23804082055085551,0.1519339387800578
2013-06-04,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,16.27,0.23804082055085551,0.1519339387800578
2013-06-05,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,17.5,0.23804082055085551,0.1519339387800578
2013-06-06,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,16.63,0.23804082055085551,0.1519339387800578
2013-06-07,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,15.14,0.23804082055085551,0.1519339387800578
2013-06-10,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,15.44,0.23804082055085551,0.1519339387800578
2013-06-11,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,17.07,0.23804082055085551,0.1519339387800578
2013-06-12,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,18.59,0.23804082055085551,0.1519339387800578
2013-06-13,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,16.41,0.23804082055085551,0.1519339387800578
2013-06-14,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,17.15,0.23804082055085551,0.1519339387800578
2013-06-17,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,16.8,0.23804082055085551,0.1519339387800578
2013-06-18,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,16.61,0.0,0.0
2013-06-19,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,16.64,0.0,0.0
2013-06-20,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,20.49,0.0,0.0
2013-06-21,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,18.9,0.0,0.0
2013-06-24,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,20.11,0.0,0.0
2013-06-25,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,18.47,0.0,0.0
2013-06-26,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,17.21,0.0,0.0
2013-06-27,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,16.86,0.0,0.0
2013-06-28,232.445,233.35,7.5,17709.671,99.2221,415442.0,839.0,84.1,16.86,0.0,0.0
2013-07-01,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,16.37,0.19574523005443378,0.22712663381188047
2013-07-02,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,16.44,0.19574523005443378,0.22712663381188047
2013-07-03,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,16.2,0.19574523005443378,0.22712663381188047
2013-07-04,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,16.2,0.19574523005443378,0.22712663381188047
2013-07-05,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,14.89,0.19574523005443378,0.22712663381188047
2013-07-08,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,14.78,0.19574523005443378,0.22712663381188047
2013-07-09,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,14.35,0.19574523005443378,0.22712663381188047
2013-07-10,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,14.21,0.19574523005443378,0.22712663381188047
2013-07-11,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,14.01,0.19574523005443378,0.22712663381188047
2013-07-12,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,13.84,0.19574523005443378,0.22712663381188047
2013-07-15,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,13.79,0.19574523005443378,0.22712663381188047
2013-07-16,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,14.42,0.19574523005443378,0.22712663381188047
2013-07-17,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,13.78,0.0,0.0
2013-07-18,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,13.77,0.0,0.0
2013-07-19,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,12.54,0.0,0.0
2013-07-22,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,12.29,0.0,0.0
2013-07-23,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,12.66,0.0,0.0
2013-07-24,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,13.18,0.0,0.0
2013-07-25,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,12.97,0.0,0.0
2013-07-26,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,12.72,0.0,0.0
2013-07-29,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,13.39,0.0,0.0
2013-07-30,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,13.39,0.0,0.0
2013-07-31,232.9,233.88,7.3,17860.45,98.8987,418110.0,880.0,85.1,13.45,0.0,0.0
2013-08-01,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,12.94,0.23872906826962748,0.19497178040022156
2013-08-02,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,11.98,0.23872906826962748,0.19497178040022156
2013-08-05,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,11.84,0.23872906826962748,0.19497178040022156
2013-08-06,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,12.72,0.23872906826962748,0.19497178040022156
2013-08-07,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,12.98,0.23872906826962748,0.19497178040022156
2013-08-08,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,12.73,0.23872906826962748,0.19497178040022156
2013-08-09,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,13.41,0.23872906826962748,0.19497178040022156
2013-08-12,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,12.81,0.23872906826962748,0.19497178040022156
2013-08-13,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,12.31,0.23872906826962748,0.19497178040022156
2013-08-14,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,13.04,0.23872906826962748,0.19497178040022156
2013-08-15,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,14.73,0.23872906826962748,0.19497178040022156
2013-08-16,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,14.37,0.23872906826962748,0.19497178040022156
2013-08-19,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,15.1,0.0,0.0
2013-08-20,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,14.91,0.0,0.0
2013-08-21,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,15.94,0.0,0.0
2013-08-22,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,14.76,0.0,0.0
2013-08-23,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,13.98,0.0,0.0
2013-08-26,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,14.99,0.0,0.0
2013-08-27,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,16.77,0.0,0.0
2013-08-28,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,16.49,0.0,0.0
2013-08-29,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,16.81,0.0,0.0
2013-08-30,233.456,234.336,7.2,17860.45,99.4897,417377.0,917.0,82.1,17.01,0.0,0.0
2013-09-01,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,17.01,0.037694469193350066,0.15533251399697523
2013-09-02,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,17.01,0.037694469193350066,0.15533251399697523
2013-09-03,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,16.61,0.037694469193350066,0.15533251399697523
2013-09-04,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,15.88,0.037694469193350066,0.15533251399697523
2013-09-05,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,15.77,0.037694469193350066,0.15533251399697523
2013-09-06,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,15.85,0.037694469193350066,0.15533251399697523
2013-09-09,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,15.63,0.037694469193350066,0.15533251399697523
2013-09-10,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,14.53,0.037694469193350066,0.15533251399697523
2013-09-11,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,13.82,0.037694469193350066,0.15533251399697523
2013-09-12,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,14.29,0.037694469193350066,0.15533251399697523
2013-09-13,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,14.16,0.037694469193350066,0.15533251399697523
2013-09-16,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,14.38,0.037694469193350066,0.15533251399697523
2013-09-17,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,14.53,0.0,0.0
2013-09-18,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,13.59,0.0,0.0
2013-09-19,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,13.16,0.0,0.0
2013-09-20,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,13.12,0.0,0.0
2013-09-23,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,14.31,0.0,0.0
2013-09-24,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,14.08,0.0,0.0
2013-09-25,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,14.01,0.0,0.0
2013-09-26,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,14.06,0.0,0.0
2013-09-27,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,15.46,0.0,0.0
2013-09-30,233.544,234.7,7.2,17860.45,100.021,417654.0,850.0,77.5,16.6,0.0,0.0
2013-10-01,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,15.54,0.053523104853914205,0.09416276097145015
2013-10-02,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,16.6,0.053523104853914205,0.09416276097145015
2013-10-03,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,17.67,0.053523104853914205,0.09416276097145015
2013-10-04,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,16.74,0.053523104853914205,0.09416276097145015
2013-10-07,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,19.41,0.053523104853914205,0.09416276097145015
2013-10-08,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,20.34,0.053523104853914205,0.09416276097145015
2013-10-09,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,19.6,0.053523104853914205,0.09416276097145015
2013-10-10,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,16.48,0.053523104853914205,0.09416276097145015
2013-10-11,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,15.72,0.053523104853914205,0.09416276097145015
2013-10-14,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,16.07,0.053523104853914205,0.09416276097145015
2013-10-15,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,18.66,0.053523104853914205,0.09416276097145015
2013-10-16,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,14.71,0.053523104853914205,0.09416276097145015
2013-10-17,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,13.48,0.0,0.0
2013-10-18,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,13.04,0.0,0.0
2013-10-21,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,13.16,0.0,0.0
2013-10-22,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,13.33,0.0,0.0
2013-10-23,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,13.42,0.0,0.0
2013-10-24,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,13.2,0.0,0.0
2013-10-25,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,13.09,0.0,0.0
2013-10-28,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,13.31,0.0,0.0
2013-10-29,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,13.41,0.0,0.0
2013-10-30,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,13.65,0.0,0.0
2013-10-31,233.669,234.921,7.2,18016.147,99.9037,419247.0,925.0,73.2,13.75,0.0,0.0
2013-11-01,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,13.28,0.18444894273523804,0.18644565619931885
2013-11-04,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.93,0.18444894273523804,0.18644565619931885
2013-11-05,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,13.27,0.18444894273523804,0.18644565619931885
2013-11-06,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.67,0.18444894273523804,0.18644565619931885
2013-11-07,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,13.91,0.18444894273523804,0.18644565619931885
2013-11-08,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.9,0.18444894273523804,0.18644565619931885
2013-11-11,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.53,0.18444894273523804,0.18644565619931885
2013-11-12,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.82,0.18444894273523804,0.18644565619931885
2013-11-13,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.52,0.18444894273523804,0.18644565619931885
2013-11-14,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.37,0.18444894273523804,0.18644565619931885
2013-11-15,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.19,0.18444894273523804,0.18644565619931885
2013-11-18,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,13.1,0.18444894273523804,0.18644565619931885
2013-11-19,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,13.39,0.0,0.0
2013-11-20,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,13.4,0.0,0.0
2013-11-21,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.66,0.0,0.0
2013-11-22,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.26,0.0,0.0
2013-11-25,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.79,0.0,0.0
2013-11-26,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.81,0.0,0.0
2013-11-27,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.98,0.0,0.0
2013-11-28,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,12.98,0.0,0.0
2013-11-29,234.1,235.359,6.9,18016.147,100.1582,420513.0,1100.0,75.1,13.7,0.0,0.0
2013-12-01,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,13.7,0.2644169158479315,0.16995313542289558
2013-12-02,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,14.23,0.2644169158479315,0.16995313542289558
2013-12-03,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,14.55,0.2644169158479315,0.16995313542289558
2013-12-04,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,14.7,0.2644169158479315,0.16995313542289558
2013-12-05,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,15.08,0.2644169158479315,0.16995313542289558
2013-12-06,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,13.79,0.2644169158479315,0.16995313542289558
2013-12-09,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,13.49,0.2644169158479315,0.16995313542289558
2013-12-10,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,13.91,0.2644169158479315,0.16995313542289558
2013-12-11,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,15.42,0.2644169158479315,0.16995313542289558
2013-12-12,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,15.54,0.2644169158479315,0.16995313542289558
2013-12-13,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,15.76,0.2644169158479315,0.16995313542289558
2013-12-16,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,16.03,0.2644169158479315,0.16995313542289558
2013-12-17,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,16.21,0.0,0.0
2013-12-18,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,13.8,0.0,0.0
2013-12-19,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,14.15,0.0,0.0
2013-12-20,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,13.79,0.0,0.0
2013-12-23,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,13.04,0.0,0.0
2013-12-24,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,12.48,0.0,0.0
2013-12-25,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,12.48,0.0,0.0
2013-12-26,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,12.33,0.0,0.0
2013-12-27,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,12.46,0.0,0.0
2013-12-30,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,13.56,0.0,0.0
2013-12-31,234.719,235.759,6.7,18016.147,100.374,422794.0,1002.0,82.5,13.72,0.0,0.0
2014-01-01,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,13.72,0.24241752904536895,0.08568071632473195
2014-01-02,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,14.23,0.24241752904536895,0.08568071632473195
2014-01-03,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,13.76,0.24241752904536895,0.08568071632473195
2014-01-06,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,13.55,0.24241752904536895,0.08568071632473195
2014-01-07,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,12.92,0.24241752904536895,0.08568071632473195
2014-01-08,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,12.87,0.24241752904536895,0.08568071632473195
2014-01-09,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,12.89,0.24241752904536895,0.08568071632473195
2014-01-10,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,12.14,0.24241752904536895,0.08568071632473195
2014-01-13,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,13.28,0.24241752904536895,0.08568071632473195
2014-01-14,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,12.28,0.24241752904536895,0.08568071632473195
2014-01-15,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,12.28,0.24241752904536895,0.08568071632473195
2014-01-16,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,12.53,0.24241752904536895,0.08568071632473195
2014-01-17,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,12.44,0.0,0.0
2014-01-20,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,12.44,0.0,0.0
2014-01-21,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,12.87,0.0,0.0
2014-01-22,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,12.84,0.0,0.0
2014-01-23,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,13.77,0.0,0.0
2014-01-24,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,18.14,0.0,0.0
2014-01-27,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,17.42,0.0,0.0
2014-01-28,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,15.8,0.0,0.0
2014-01-29,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,17.35,0.0,0.0
2014-01-30,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,17.29,0.0,0.0
2014-01-31,235.288,235.961,6.6,17953.974,99.9899,419015.0,888.0,81.2,18.41,0.0,0.0
2014-02-01,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,18.41,0.11007786202441583,0.09493094197770002
2014-02-03,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,21.44,0.11007786202441583,0.09493094197770002
2014-02-04,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,19.11,0.11007786202441583,0.09493094197770002
2014-02-05,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,19.95,0.11007786202441583,0.09493094197770002
2014-02-06,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,17.23,0.11007786202441583,0.09493094197770002
2014-02-07,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,15.29,0.11007786202441583,0.09493094197770002
2014-02-10,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,15.26,0.11007786202441583,0.09493094197770002
2014-02-11,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,14.51,0.11007786202441583,0.09493094197770002
2014-02-12,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,14.3,0.11007786202441583,0.09493094197770002
2014-02-13,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,14.14,0.11007786202441583,0.09493094197770002
2014-02-14,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,13.57,0.11007786202441583,0.09493094197770002
2014-02-17,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,13.57,0.11007786202441583,0.09493094197770002
2014-02-18,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,13.87,0.0,0.0
2014-02-19,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,15.5,0.0,0.0
2014-02-20,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,14.79,0.0,0.0
2014-02-21,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,14.68,0.0,0.0
2014-02-24,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,14.23,0.0,0.0
2014-02-25,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,13.67,0.0,0.0
2014-02-26,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,14.35,0.0,0.0
2014-02-27,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,14.04,0.0,0.0
2014-02-28,235.547,236.185,6.7,17953.974,100.7471,424793.0,944.0,81.6,14.0,0.0,0.0
2014-03-01,236.028,236.625,6.7,17953.974,101.7435,429132.0,970.0,80.0,14.0,0.204205530106516,0.1862946419120659
2014-03-03,236.028,236.625,6.7,17953.974,101.7435,429132.0,970.0,80.0,16.0,0.204205530106516,0.1862946419120659
2014-03-04,236.028,236.625,6.7,17953.974,101.7435,429132.0,970.0,80.0,14.1,0.204205530106516,0.1862946419120659
2014-03-05,236.028,236.625,6.7,17953.974,101.7435,429132.0,970.0,80.0,13.89,0.204205530106516,0.1862946419120659
2014-03-06,236.028,236.625,6.7,17953.974,101.7435,429132.0,970.0,80.0,14.21,0.204205530106516,0.1862946419120659
2014-03-07,236.028,236.625,6.7,17953.974,101.7435,429132.0,970.0,80.0,14.11,0.204205530106516,0.1862946419120659
2014-03-10,236.028,236.625,6.7,17953.974,101.7435,429132.0,970.0,80.0,14.2,0.204205530106516,0.1862946419120659
2014-03-11,236.028,236.625,6.7,17953.974,101.7435,429132.0,970.0,80.0,14.8,0.204205530106516,0.1862946419120659
2014-03-12,236.028,236.625,6.7,17953.974,101.7435,429132.0,970.0,80.0,14.47,0.204205530106516,0.1862946419120659
